dataset,sample_id,service,locale,duration_s,reference,hypothesis,wer,sentence_error,ins,del,sub,ref_len,first_latency_ms,lbl_ms,upl_ms,upl_self_ms,upl_anchor,speech_start_s,speech_end_s,boundary_fix_action,first_word_start_s,last_word_end_s,vad_truncated_s,error
nb-NO_DT1,2l_nb-NO_male-DT1/116.Bytt til raskeste rute.wav,fast_mai_1,nb-NO,3.48,Bytt til raskeste rute,Vitt til raskeste rut.,0.5,1,0,0,2,4,3570.1,469.7,1040.3,541.3,realtime,1.14,2.53,none,,,3.03,
nb-NO_DT1,2l_nb-NO_male-DT1/116.Bytt til raskeste rute.wav,whisper_v3,nb-NO,3.48,Bytt til raskeste rute,Litt til raskeste ruten.,0.5,1,0,0,2,4,3673.4,573.0,1143.4,953.4,realtime,1.14,2.53,none,,,3.03,
nb-NO_DT1,2l_nb-NO_male-DT1/116.Bytt til raskeste rute.wav,fast_default,nb-NO,3.48,Bytt til raskeste rute,Litt til raskeste ruten.,0.5,1,0,0,2,4,3719.7,619.8,1190.0,1000.0,realtime,1.14,2.53,none,,,3.03,
nb-NO_DT1,1r_nb-NO_female-DT1/027.Kan du flytte seteryggen helt fremover.wav,realtime,nb-NO,4.29,Kan du flytte seteryggen helt fremover,Kan du flytte c ryggen helt til fremover?,0.5,1,2,0,1,6,1252.6,65.6,855.7,855.7,realtime,,,skip,1.15,3.51,,
nb-NO_DT1,1r_nb-NO_female-DT1/027.Kan du flytte seteryggen helt fremover.wav,fast_mai_1,nb-NO,4.29,Kan du flytte seteryggen helt fremover,Kan du flytte CP-regelen helt fremover?,0.3333,1,1,0,1,6,4759.4,459.4,469.5,469.5,self,,,skip,,,,
nb-NO_DT1,1r_nb-NO_female-DT1/027.Kan du flytte seteryggen helt fremover.wav,fast_default,nb-NO,4.29,Kan du flytte seteryggen helt fremover,Kan du flytte secerryggen helt fremover?,0.1667,1,0,0,1,6,4898.8,598.4,1378.8,1378.8,self,,,skip,,,,
nb-NO_DT1,1r_nb-NO_female-DT1/027.Kan du flytte seteryggen helt fremover.wav,whisper_v3,nb-NO,4.29,Kan du flytte seteryggen helt fremover,Kan du flytte secerryggen helt fremover?,0.1667,1,0,0,1,6,4941.3,641.2,1421.4,1421.4,self,,,skip,,,,
nb-NO_DT1,2l_nb-NO_female-DT1/097.Avslutt scenariomodus på passasjersiden.wav,realtime,nb-NO,4.43,Avslutt scenariomodus på passasjersiden,Avslutt scenario modus kaster skjeden.,1.0,1,1,0,3,4,1211.9,-18.1,912.3,912.3,realtime,1.0,2.94,trim_last,1.0,3.57,,
nb-NO_DT1,2l_nb-NO_female-DT1/097.Avslutt scenariomodus på passasjersiden.wav,fast_mai_1,nb-NO,4.43,Avslutt scenariomodus på passasjersiden,Avslutt scenariomodus på passasjersiden.,0.0,0,0,0,0,4,3980.7,480.3,1040.8,540.8,realtime,1.0,2.94,trim_last,,,3.44,
nb-NO_DT1,2l_nb-NO_female-DT1/097.Avslutt scenariomodus på passasjersiden.wav,fast_default,nb-NO,4.43,Avslutt scenariomodus på passasjersiden,Avslutt scenariomodus på passasjersiden.,0.0,0,0,0,0,4,4090.8,590.8,1151.0,651.0,realtime,1.0,2.94,trim_last,,,3.44,
nb-NO_DT1,2l_nb-NO_female-DT1/097.Avslutt scenariomodus på passasjersiden.wav,whisper_v3,nb-NO,4.43,Avslutt scenariomodus på passasjersiden,Avslutt scenariomodus på passasjersiden.,0.0,0,0,0,0,4,4172.6,672.2,1232.7,732.7,realtime,1.0,2.94,trim_last,,,3.44,
nb-NO_DT1,1r_nb-NO_female-DT1/019.Aktiver setevarme for førersetet.wav,realtime,nb-NO,4.25,Aktiver setevarme for førersetet,,1.0,1,0,4,0,4,,,,,realtime,,,skip,,,,
nb-NO_DT1,1r_nb-NO_female-DT1/019.Aktiver setevarme for førersetet.wav,fast_mai_1,nb-NO,4.25,Aktiver setevarme for førersetet,,1.0,1,0,4,0,4,4652.8,352.9,403.0,403.0,self,,,skip,,,,
nb-NO_DT1,1r_nb-NO_female-DT1/019.Aktiver setevarme for førersetet.wav,fast_default,nb-NO,4.25,Aktiver setevarme for førersetet,,1.0,1,0,4,0,4,4866.2,566.1,,,,,,skip,,,,
nb-NO_DT1,1r_nb-NO_female-DT1/019.Aktiver setevarme for førersetet.wav,whisper_v3,nb-NO,4.25,Aktiver setevarme for førersetet,,1.0,1,0,4,0,4,4890.8,590.7,,,,,,skip,,,,
nb-NO_DT1,2l_nb-NO_female-DT1/090.slå av kamera.wav,realtime,nb-NO,3.09,slå av kamera,Slå av kamera.,0.0,0,0,0,0,3,976.5,69.1,969.5,969.5,realtime,0.92,2.2,none,0.92,2.2,,
nb-NO_DT1,2l_nb-NO_female-DT1/090.slå av kamera.wav,whisper_v3,nb-NO,3.09,slå av kamera,Slå av kamera.,0.0,0,0,0,0,3,3247.2,546.9,1047.3,1087.3,realtime,0.92,2.2,none,,,2.7,
nb-NO_DT1,2l_nb-NO_female-DT1/090.slå av kamera.wav,fast_default,nb-NO,3.09,slå av kamera,Slå av kamera.,0.0,0,0,0,0,3,3291.1,590.6,1091.1,1131.1,realtime,0.92,2.2,none,,,2.7,
nb-NO_DT1,2l_nb-NO_female-DT1/090.slå av kamera.wav,fast_mai_1,nb-NO,3.09,slå av kamera,Slå av kamera.,0.0,0,0,0,0,3,3322.4,622.0,1122.5,622.5,realtime,0.92,2.2,none,,,2.7,
nb-NO_DT1,1r_nb-NO_female-DT1/141.Slå av bluetooth-musikk.wav,realtime,nb-NO,3.54,Slå av bluetooth-musikk,Noe av.,0.75,1,0,2,1,4,852.9,329.5,1879.7,1879.7,realtime,1.66,2.05,trim_first,1.36,2.05,,
nb-NO_DT1,1r_nb-NO_female-DT1/141.Slå av bluetooth-musikk.wav,fast_mai_1,nb-NO,3.54,Slå av bluetooth-musikk,,1.0,1,0,4,0,4,3040.9,440.5,990.9,490.9,realtime,1.66,2.05,trim_first,,,2.55,
nb-NO_DT1,1r_nb-NO_female-DT1/141.Slå av bluetooth-musikk.wav,fast_default,nb-NO,3.54,Slå av bluetooth-musikk,Ja.,1.0,1,0,3,1,4,3136.8,536.3,1086.9,1216.9,realtime,1.66,2.05,trim_first,,,2.55,
nb-NO_DT1,1r_nb-NO_female-DT1/141.Slå av bluetooth-musikk.wav,whisper_v3,nb-NO,3.54,Slå av bluetooth-musikk,Ja.,1.0,1,0,3,1,4,3206.3,606.1,1156.4,1286.4,realtime,1.66,2.05,trim_first,,,2.55,
nb-NO_DT2,1l_nb-NO_male-DT2/079.Juster ringetonevolum til 5 nivåer.wav,realtime,nb-NO,4.44,Juster ringetonevolum til 5 nivåer,Justerer ringetoner volum til 5 nivåer.,0.6,1,1,0,2,5,1442.5,284.7,1055.2,1055.2,realtime,1.77,3.73,trim_first,1.25,3.73,,
nb-NO_DT2,1l_nb-NO_male-DT2/079.Juster ringetonevolum til 5 nivåer.wav,fast_mai_1,nb-NO,4.44,Juster ringetonevolum til 5 nivåer,Juster ringetonevolum til 5 nivåer.,0.0,0,0,0,0,5,4804.0,503.9,1074.1,574.1,realtime,1.77,3.73,trim_first,,,4.23,
nb-NO_DT2,1l_nb-NO_male-DT2/079.Juster ringetonevolum til 5 nivåer.wav,fast_default,nb-NO,4.44,Juster ringetonevolum til 5 nivåer,Juster ringetorum til 5 nivåer.,0.2,1,0,0,1,5,4902.4,602.1,1172.6,1142.6,realtime,1.77,3.73,trim_first,,,4.23,
nb-NO_DT2,1l_nb-NO_male-DT2/079.Juster ringetonevolum til 5 nivåer.wav,whisper_v3,nb-NO,4.44,Juster ringetonevolum til 5 nivåer,Juster ringetorum til 5 nivåer.,0.2,1,0,0,1,5,4929.5,629.3,1199.7,1169.7,realtime,1.77,3.73,trim_first,,,4.23,
nb-NO_DT2,1l_nb-NO_female-DT2/052.Aktiver automatisk opplåsing av dørene når bilen er parkert.wav,realtime,nb-NO,5.72,Aktiver automatisk opplåsing av dørene når bilen er parkert,Blir automatisk opplåsing av dørene når bilen er parkert.,0.1111,1,0,0,1,9,847.5,0.7,890.9,890.9,realtime,1.43,4.91,none,1.43,4.91,,
nb-NO_DT2,1l_nb-NO_female-DT2/052.Aktiver automatisk opplåsing av dørene når bilen er parkert.wav,fast_mai_1,nb-NO,5.72,Aktiver automatisk opplåsing av dørene når bilen er parkert, depler automatisk opp låsing av dørene når bilen er parkert.,0.3333,1,1,0,2,9,5984.2,484.2,1074.3,574.3,realtime,1.43,4.91,none,,,5.41,
nb-NO_DT2,1l_nb-NO_female-DT2/052.Aktiver automatisk opplåsing av dørene når bilen er parkert.wav,fast_default,nb-NO,5.72,Aktiver automatisk opplåsing av dørene når bilen er parkert,Det er automatisk oppblåsing av dørene når bilen er parkert.,0.3333,1,1,0,2,9,6154.9,654.6,1245.0,1195.0,realtime,1.43,4.91,none,,,5.41,
nb-NO_DT2,1l_nb-NO_female-DT2/052.Aktiver automatisk opplåsing av dørene når bilen er parkert.wav,whisper_v3,nb-NO,5.72,Aktiver automatisk opplåsing av dørene når bilen er parkert,Det er automatisk oppblåsing av dørene når bilen er parkert.,0.3333,1,1,0,2,9,6212.5,712.5,1302.6,1252.6,realtime,1.43,4.91,none,,,5.41,
nb-NO_DT2,1r_nb-NO_male-DT2/114.Endre ruteinnstilling til intelligent anbefaling.wav,realtime,nb-NO,4.69,Endre ruteinnstilling til intelligent anbefaling,Velg endre ruteinnstilling til intelligent anbefaling.,0.2,1,1,0,0,5,1510.2,349.1,1089.5,1089.5,realtime,0.06,3.96,none,0.06,3.96,,
nb-NO_DT2,1r_nb-NO_male-DT2/114.Endre ruteinnstilling til intelligent anbefaling.wav,fast_mai_1,nb-NO,4.69,Endre ruteinnstilling til intelligent anbefaling,Endre ruteinnstilling til intelligent anbefaling.,0.0,0,0,0,0,5,4922.2,421.7,962.3,462.3,realtime,0.06,3.96,none,,,4.46,
nb-NO_DT2,1r_nb-NO_male-DT2/114.Endre ruteinnstilling til intelligent anbefaling.wav,fast_default,nb-NO,4.69,Endre ruteinnstilling til intelligent anbefaling,Endre ruteinnstilling til intelligent anbefaling.,0.0,0,0,0,0,5,5123.5,623.0,1163.6,1203.6,realtime,0.06,3.96,none,,,4.46,
nb-NO_DT2,1r_nb-NO_male-DT2/114.Endre ruteinnstilling til intelligent anbefaling.wav,whisper_v3,nb-NO,4.69,Endre ruteinnstilling til intelligent anbefaling,Endre ruteinnstilling til intelligent anbefaling.,0.0,0,0,0,0,5,5173.1,673.0,1213.2,1253.2,realtime,0.06,3.96,none,,,4.46,
nb-NO_DT2,1r_nb-NO_male-DT2/052.Aktiver automatisk opplåsing av dørene når bilen er parkert.wav,realtime,nb-NO,5.13,Aktiver automatisk opplåsing av dørene når bilen er parkert,Sisteplassen dørene når bilen er parkert.,0.4444,1,0,3,1,9,762.4,85.8,906.3,906.3,realtime,2.14,4.38,none,2.14,4.38,,
nb-NO_DT2,1r_nb-NO_male-DT2/052.Aktiver automatisk opplåsing av dørene når bilen er parkert.wav,fast_mai_1,nb-NO,5.13,Aktiver automatisk opplåsing av dørene når bilen er parkert,mens oppblåsing av dørene når bilen er taknet.,0.4444,1,0,1,3,9,5374.2,474.2,994.4,494.4,realtime,2.14,4.38,none,,,4.88,
nb-NO_DT2,1r_nb-NO_male-DT2/052.Aktiver automatisk opplåsing av dørene når bilen er parkert.wav,whisper_v3,nb-NO,5.13,Aktiver automatisk opplåsing av dørene når bilen er parkert,"Det står blåsing av dørene, men når bilen er takket nok.",0.6667,1,2,0,4,9,5532.1,631.7,1152.1,1212.1,realtime,2.14,4.38,none,,,4.88,
nb-NO_DT2,1r_nb-NO_male-DT2/052.Aktiver automatisk opplåsing av dørene når bilen er parkert.wav,fast_default,nb-NO,5.13,Aktiver automatisk opplåsing av dørene når bilen er parkert,"Det står blåsing av dørene, men når bilen er takket nok.",0.6667,1,2,0,4,9,5618.6,718.8,1238.9,1298.9,realtime,2.14,4.38,none,,,4.88,
nb-NO_DT2,1r_nb-NO_male-DT2/008.Synkroniser temperaturer.wav,realtime,nb-NO,3.7,Synkroniser temperaturer,Signalisert temperaturer.,0.5,1,0,0,1,2,1592.2,51.8,862.3,862.3,realtime,1.11,2.89,none,1.11,2.89,,
nb-NO_DT2,1r_nb-NO_male-DT2/008.Synkroniser temperaturer.wav,fast_mai_1,nb-NO,3.7,Synkroniser temperaturer,Synkroniser temperaturer.,0.0,0,0,0,0,2,3821.1,420.9,931.0,431.0,realtime,1.11,2.89,none,,,3.39,
nb-NO_DT2,1r_nb-NO_male-DT2/008.Synkroniser temperaturer.wav,whisper_v3,nb-NO,3.7,Synkroniser temperaturer,Synkromisert temperaturer.,0.5,1,0,0,1,2,3969.7,569.4,1079.6,1089.6,realtime,1.11,2.89,none,,,3.39,
nb-NO_DT2,1r_nb-NO_male-DT2/008.Synkroniser temperaturer.wav,fast_default,nb-NO,3.7,Synkroniser temperaturer,Synkromisert temperaturer.,0.5,1,0,0,1,2,4061.8,661.7,1171.9,1181.9,realtime,1.11,2.89,none,,,3.39,
nb-NO_DT2,1l_nb-NO_male-DT2/136.Spill av 100 7 FM.wav,realtime,nb-NO,3.68,Spill av 100 7 FM,Spill av etthundre 7 FR.,0.4,1,0,0,2,5,972.1,326.0,1066.4,1066.4,realtime,1.23,2.96,none,1.23,2.96,,
nb-NO_DT2,1l_nb-NO_male-DT2/136.Spill av 100 7 FM.wav,fast_mai_1,nb-NO,3.68,Spill av 100 7 FM,Spill av 107 FM.,0.4,1,0,1,1,5,3957.6,457.2,997.7,497.7,realtime,1.23,2.96,none,,,3.46,
nb-NO_DT2,1l_nb-NO_male-DT2/136.Spill av 100 7 FM.wav,fast_default,nb-NO,3.68,Spill av 100 7 FM,Spill av 100 sko f. n.,0.6,1,1,0,2,5,4096.7,596.5,1136.8,1136.8,realtime,1.23,2.96,none,,,3.46,
nb-NO_DT2,1l_nb-NO_male-DT2/136.Spill av 100 7 FM.wav,whisper_v3,nb-NO,3.68,Spill av 100 7 FM,Spill av 100 sko f. n.,0.6,1,1,0,2,5,4132.5,632.3,1172.5,1172.5,realtime,1.23,2.96,none,,,3.46,
nb-NO_DT2,1l_nb-NO_male-DT2/060.Slå på automatisk parkering.wav,realtime,nb-NO,3.85,Slå på automatisk parkering,Slå på automatisk parkering?,0.0,0,0,0,0,4,1051.8,357.4,1197.8,1197.8,realtime,1.15,3.06,none,1.15,3.06,,
nb-NO_DT2,1l_nb-NO_male-DT2/060.Slå på automatisk parkering.wav,fast_mai_1,nb-NO,3.85,Slå på automatisk parkering,Slå på automatisk parkering.,0.0,0,0,0,0,4,3984.1,384.0,924.1,424.1,realtime,1.15,3.06,none,,,3.56,
nb-NO_DT2,1l_nb-NO_male-DT2/060.Slå på automatisk parkering.wav,whisper_v3,nb-NO,3.85,Slå på automatisk parkering,Slå på det automatisk parkering?,0.25,1,1,0,0,4,4178.3,578.2,1118.4,1138.4,realtime,1.15,3.06,none,,,3.56,
nb-NO_DT2,1l_nb-NO_male-DT2/060.Slå på automatisk parkering.wav,fast_default,nb-NO,3.85,Slå på automatisk parkering,Slå på det automatisk parkering?,0.25,1,1,0,0,4,4221.7,621.5,1161.7,1181.7,realtime,1.15,3.06,none,,,3.56,
nb-NO_DT2,2r_nb-NO_male-DT2/067.Jeg vil åpne systeminnstillingene.wav,realtime,nb-NO,4.02,Jeg vil åpne systeminnstillingene,Jeg vil si.,0.5,1,0,1,1,4,966.6,-263.8,1056.5,1056.5,realtime,1.23,2.78,none,1.23,2.78,,
nb-NO_DT2,2r_nb-NO_male-DT2/067.Jeg vil åpne systeminnstillingene.wav,fast_mai_1,nb-NO,4.02,Jeg vil åpne systeminnstillingene,Jeg vil være med å støtte deg.,1.25,1,3,0,2,4,3722.7,422.3,942.8,443.8,realtime,1.23,2.78,none,,,3.28,
nb-NO_DT2,2r_nb-NO_male-DT2/067.Jeg vil åpne systeminnstillingene.wav,fast_default,nb-NO,4.02,Jeg vil åpne systeminnstillingene,Jeg vil synes ikke.,0.5,1,0,0,2,4,3942.1,641.5,1162.1,902.1,realtime,1.23,2.78,none,,,3.28,
nb-NO_DT2,2r_nb-NO_male-DT2/067.Jeg vil åpne systeminnstillingene.wav,whisper_v3,nb-NO,4.02,Jeg vil åpne systeminnstillingene,Jeg vil synes ikke.,0.5,1,0,0,2,4,3978.3,678.1,1198.4,938.4,realtime,1.23,2.78,none,,,3.28,
nb-NO_DT2,1l_nb-NO_male-DT2/029.Åpne seteinntillingssiden.wav,realtime,nb-NO,3.68,Åpne seteinntillingssiden,Nei se tillegg siden.,2.0,1,2,0,2,2,782.2,67.6,857.8,857.8,realtime,1.7,2.91,trim_first,1.42,2.91,,
nb-NO_DT2,1l_nb-NO_male-DT2/029.Åpne seteinntillingssiden.wav,fast_mai_1,nb-NO,3.68,Åpne seteinntillingssiden,Åpne Set-in-til-lingssiden.,2.0,1,3,0,1,2,3887.2,386.9,977.2,477.2,realtime,1.7,2.91,trim_first,,,3.41,
nb-NO_DT2,1l_nb-NO_male-DT2/029.Åpne seteinntillingssiden.wav,whisper_v3,nb-NO,3.68,Åpne seteinntillingssiden,Åtene se til til siden.,2.5,1,3,0,2,2,4087.2,586.8,1177.2,1207.2,realtime,1.7,2.91,trim_first,,,3.41,
nb-NO_DT2,1l_nb-NO_male-DT2/029.Åpne seteinntillingssiden.wav,fast_default,nb-NO,3.68,Åpne seteinntillingssiden,Åtene se til til siden.,2.5,1,3,0,2,2,4104.9,604.9,1195.1,1225.1,realtime,1.7,2.91,trim_first,,,3.41,
nb-NO_DT2,2l_nb-NO_male-DT2/115.Velg korteste avstand.wav,realtime,nb-NO,3.59,Velg korteste avstand,Velg korteste avstand.,0.0,0,0,0,0,3,967.2,-44.5,876.0,876.0,realtime,1.13,2.68,none,1.13,2.68,,
nb-NO_DT2,2l_nb-NO_male-DT2/115.Velg korteste avstand.wav,fast_mai_1,nb-NO,3.59,Velg korteste avstand,Velg korteste avstand.,0.0,0,0,0,0,3,3651.8,451.4,971.8,471.8,realtime,1.13,2.68,none,,,3.18,
nb-NO_DT2,2l_nb-NO_male-DT2/115.Velg korteste avstand.wav,whisper_v3,nb-NO,3.59,Velg korteste avstand,Velg korteste avstand.,0.0,0,0,0,0,3,3867.5,667.2,1187.4,1147.4,realtime,1.13,2.68,none,,,3.18,
nb-NO_DT2,2l_nb-NO_male-DT2/115.Velg korteste avstand.wav,fast_default,nb-NO,3.59,Velg korteste avstand,Velg korteste avstand.,0.0,0,0,0,0,3,3928.5,728.0,1248.5,1208.5,realtime,1.13,2.68,none,,,3.18,
nb-NO_DT2,1l_nb-NO_female-DT2/066.Åpne visningen for energiforbrukskurven.wav,realtime,nb-NO,4.32,Åpne visningen for energiforbrukskurven,Åpne visningen for energiforbruk skurven.,0.0,0,0,0,0,4,1364.1,504.2,1254.5,1254.5,realtime,1.13,3.65,none,1.13,3.65,,
nb-NO_DT2,1l_nb-NO_female-DT2/066.Åpne visningen for energiforbrukskurven.wav,fast_mai_1,nb-NO,4.32,Åpne visningen for energiforbrukskurven,Åpne visningen for energiforbrukskurven.,0.0,0,0,0,0,4,4754.7,554.6,1104.8,604.8,realtime,1.13,3.65,none,,,4.15,
nb-NO_DT2,1l_nb-NO_female-DT2/066.Åpne visningen for energiforbrukskurven.wav,fast_default,nb-NO,4.32,Åpne visningen for energiforbrukskurven,Åpne visningen for denne skiferbrukskurven.,0.5,1,1,0,1,4,4854.6,654.4,1204.7,1334.7,realtime,1.13,3.65,none,,,4.15,
nb-NO_DT2,1l_nb-NO_female-DT2/066.Åpne visningen for energiforbrukskurven.wav,whisper_v3,nb-NO,4.32,Åpne visningen for energiforbrukskurven,Åpne visningen for denne skiferbrukskurven.,0.5,1,1,0,1,4,4845.7,645.7,1195.7,1325.7,realtime,1.13,3.65,none,,,4.15,
nb-NO_DT2,1l_nb-NO_female-DT2/062.Slå på varsling for kollisjon bak.wav,realtime,nb-NO,4.2,Slå på varsling for kollisjon bak,Slå på varsling for provisjon bak.,0.1667,1,0,0,1,6,1128.7,287.6,967.8,967.8,realtime,1.15,3.52,none,1.15,3.52,,
nb-NO_DT2,1l_nb-NO_female-DT2/062.Slå på varsling for kollisjon bak.wav,fast_default,nb-NO,4.2,Slå på varsling for kollisjon bak,Slå på varsling for kollisjon bak.,0.0,0,0,0,0,6,4735.1,633.7,1215.0,1375.0,realtime,1.15,3.52,none,,,4.02,
nb-NO_DT2,1l_nb-NO_female-DT2/062.Slå på varsling for kollisjon bak.wav,whisper_v3,nb-NO,4.2,Slå på varsling for kollisjon bak,Slå på varsling for kollisjon bak.,0.0,0,0,0,0,6,4766.4,665.1,1246.5,1326.5,realtime,1.15,3.52,none,,,4.02,
nb-NO_DT2,1l_nb-NO_female-DT2/062.Slå på varsling for kollisjon bak.wav,fast_mai_1,nb-NO,4.2,Slå på varsling for kollisjon bak,Slå på varsling for polisjon bak.,0.1667,1,0,0,1,6,5213.3,1110.6,1693.3,1194.3,realtime,1.15,3.52,none,,,4.02,
nb-NO_DT2,1l_nb-NO_male-DT2/042.Slå på smarte fjernlys.wav,realtime,nb-NO,3.65,Slå på smarte fjernlys,Slå på små.,0.5,1,0,1,1,4,985.4,-326.0,1244.3,1244.3,realtime,1.14,2.13,none,1.14,2.13,,
nb-NO_DT2,1l_nb-NO_male-DT2/042.Slå på smarte fjernlys.wav,fast_mai_1,nb-NO,3.65,Slå på smarte fjernlys,,1.0,1,0,4,0,4,3148.3,447.8,1018.4,518.4,realtime,1.14,2.13,none,,,2.63,
nb-NO_DT2,1l_nb-NO_male-DT2/042.Slå på smarte fjernlys.wav,whisper_v3,nb-NO,3.65,Slå på smarte fjernlys,Slå på.,0.5,1,0,2,0,4,3238.0,537.7,1108.1,1238.1,realtime,1.14,2.13,none,,,2.63,
nb-NO_DT2,1l_nb-NO_male-DT2/042.Slå på smarte fjernlys.wav,fast_default,nb-NO,3.65,Slå på smarte fjernlys,Slå på.,0.5,1,0,2,0,4,3291.8,591.4,1161.8,1291.8,realtime,1.14,2.13,none,,,2.63,
nb-NO_DT2,1r_nb-NO_female-DT2/148.Ignorer anrop.wav,realtime,nb-NO,3.2,Ignorer anrop,Eller anrop.,0.5,1,0,0,1,2,1174.5,158.4,918.7,918.7,realtime,1.63,2.44,none,1.63,2.44,,
nb-NO_DT2,1r_nb-NO_female-DT2/148.Ignorer anrop.wav,fast_mai_1,nb-NO,3.2,Ignorer anrop,"og under ""Anrop"".",1.0,1,1,0,1,2,3397.9,397.7,958.0,458.0,realtime,1.63,2.44,none,,,2.94,
nb-NO_DT2,1r_nb-NO_female-DT2/148.Ignorer anrop.wav,fast_default,nb-NO,3.2,Ignorer anrop,Anrop.,0.5,1,0,1,0,2,3531.3,531.1,1091.4,1131.4,realtime,1.63,2.44,none,,,2.94,
nb-NO_DT2,1r_nb-NO_female-DT2/148.Ignorer anrop.wav,whisper_v3,nb-NO,3.2,Ignorer anrop,Anrop.,0.5,1,0,1,0,2,3584.4,584.3,1144.6,1184.6,realtime,1.63,2.44,none,,,2.94,
nb-NO_DT2,1r_nb-NO_male-DT2/027.Kan du flytte seteryggen helt fremover.wav,realtime,nb-NO,4.24,Kan du flytte seteryggen helt fremover,Kan du flytte seteryggen helt fremover?,0.0,0,0,0,0,6,1022.5,28.5,928.7,928.7,realtime,1.15,3.4,none,1.15,3.4,,
nb-NO_DT2,1r_nb-NO_male-DT2/027.Kan du flytte seteryggen helt fremover.wav,fast_mai_1,nb-NO,4.24,Kan du flytte seteryggen helt fremover,kan du flytte seteryggen helt fremover.,0.0,0,0,0,0,6,4355.8,455.9,956.0,456.0,realtime,1.15,3.4,none,,,3.9,
nb-NO_DT2,1r_nb-NO_male-DT2/027.Kan du flytte seteryggen helt fremover.wav,fast_default,nb-NO,4.24,Kan du flytte seteryggen helt fremover,Kan du flytte seterryggen helt fremover?,0.1667,1,0,0,1,6,4500.2,600.2,1100.3,1060.3,realtime,1.15,3.4,none,,,3.9,
nb-NO_DT2,1r_nb-NO_male-DT2/027.Kan du flytte seteryggen helt fremover.wav,whisper_v3,nb-NO,4.24,Kan du flytte seteryggen helt fremover,Kan du flytte seterryggen helt fremover?,0.1667,1,0,0,1,6,4557.6,657.6,1157.8,1117.8,realtime,1.15,3.4,none,,,3.9,
nb-NO_DT2,2r_nb-NO_female-DT2/135.Spill radio.wav,realtime,nb-NO,3.02,Spill radio,I da de.,1.5,1,1,0,2,2,5213.6,3359.3,4429.5,4429.5,realtime,1.2,1.79,trim_last,1.2,2.03,,
nb-NO_DT2,2r_nb-NO_female-DT2/135.Spill radio.wav,fast_mai_1,nb-NO,3.02,Spill radio,I radio.,0.5,1,0,0,1,2,2677.7,377.1,887.7,387.7,realtime,1.2,1.79,trim_last,,,2.29,
nb-NO_DT2,2r_nb-NO_female-DT2/135.Spill radio.wav,fast_default,nb-NO,3.02,Spill radio,Til radio.,0.5,1,0,0,1,2,2878.2,577.6,1088.2,638.2,realtime,1.2,1.79,trim_last,,,2.29,
nb-NO_DT2,2r_nb-NO_female-DT2/135.Spill radio.wav,whisper_v3,nb-NO,3.02,Spill radio,Til radio.,0.5,1,0,0,1,2,2862.7,562.2,1072.7,782.7,realtime,1.2,1.79,trim_last,,,2.29,
nb-NO_DT2,1l_nb-NO_female-DT2/055.Ta et bilde.wav,realtime,nb-NO,2.83,Ta et bilde,Ta et bilde.,0.0,0,0,0,0,3,1019.0,290.4,1050.7,1050.7,realtime,1.17,2.14,none,1.17,2.14,,
nb-NO_DT2,1l_nb-NO_female-DT2/055.Ta et bilde.wav,fast_mai_1,nb-NO,2.83,Ta et bilde,Ta et bilde.,0.0,0,0,0,0,3,3142.0,441.8,1002.1,502.1,realtime,1.17,2.14,none,,,2.64,
nb-NO_DT2,1l_nb-NO_female-DT2/055.Ta et bilde.wav,whisper_v3,nb-NO,2.83,Ta et bilde,Ta et blinde.,0.3333,1,0,0,1,3,3296.7,597.5,1157.6,3286.6,realtime,1.17,2.14,none,,,2.64,
nb-NO_DT2,1l_nb-NO_female-DT2/055.Ta et bilde.wav,fast_default,nb-NO,2.83,Ta et bilde,Ta et blinde.,0.3333,1,0,0,1,3,3297.3,600.2,1160.8,1300.8,realtime,1.17,2.14,none,,,2.64,
nb-NO_DT2,2r_nb-NO_male-DT2/100.Vis kart.wav,realtime,nb-NO,2.78,Vis kart,,1.0,1,0,2,0,2,,,,,realtime,,,skip,,,,
nb-NO_DT2,2r_nb-NO_male-DT2/100.Vis kart.wav,fast_mai_1,nb-NO,2.78,Vis kart,,1.0,1,0,2,0,2,3253.1,453.1,474.3,474.3,self,,,skip,,,,
nb-NO_DT2,2r_nb-NO_male-DT2/100.Vis kart.wav,whisper_v3,nb-NO,2.78,Vis kart,S.,1.0,1,0,1,1,2,3334.2,534.0,1414.4,1414.4,self,,,skip,,,,
nb-NO_DT2,2r_nb-NO_male-DT2/100.Vis kart.wav,fast_default,nb-NO,2.78,Vis kart,S.,1.0,1,0,1,1,2,3376.9,576.7,1457.0,1457.0,self,,,skip,,,,
nb-NO_DT2,2l_nb-NO_male-DT2/110.Side fire.wav,realtime,nb-NO,2.9,Side fire,Side 4.,0.5,1,0,0,1,2,1536.4,70.8,861.4,861.4,realtime,1.14,2.11,none,1.14,2.11,,
nb-NO_DT2,2l_nb-NO_male-DT2/110.Side fire.wav,fast_mai_1,nb-NO,2.9,Side fire,,1.0,1,0,2,0,2,3109.0,408.5,999.1,499.1,realtime,1.14,2.11,none,,,2.61,
nb-NO_DT2,2l_nb-NO_male-DT2/110.Side fire.wav,fast_default,nb-NO,2.9,Side fire,4 4.,1.0,1,0,0,2,2,3286.9,586.9,1177.1,1207.1,realtime,1.14,2.11,none,,,2.61,
